pharmacy	'fɑrməsi	'fɑːməsɪ	n::药房；配药学，药剂学；制药业；一批备用药品::a shop or a part of a shop where medicines are prepared and sold	college of pharmacy::药学院；药剂学院¦pharmacy equipment::药房设备	an all-night pharmacy::通宵药店	n::药房；[药]配药学，药剂学；制药业；一批备用药品::dispensary, officina	n::pharmacist:: 药剂师¦n::pharmacopoeia:: 药典，处方书；一批备用药品¦n::pharmaceutics:: 制药学；配药学		 pharma(药； 毒) + cy → 药店； 药剂学			
graphic	'græfɪk	'græfɪk	adj::形象的；图表的；绘画似的::connected with or including drawing, printing, or designing	graphic design::平面造型设计；图示设计¦graphic method::图解法；图示法¦graphic designer::美术设计员¦graphic arts::平面艺术（含版画与刻印等）；形象艺术¦graphic display::图形显示；图形显示器，图形显示系统¦graphic representation::图示法¦graphic symbol::图形符号¦graphic model::立体图¦graphic card::图形卡¦graphic artist::艺术家¦graphic presentation::图示¦graphic equalizer::图示均衡器；图表均衡器¦graphic object::[计]图形对象；图形目标	a graphic artist::平面造型艺术家¦the graphic arts::平面造型艺术	adj::形象的；图表的；绘画似的::ikonic, imagic	adj::graphical:: 图解的；绘画的；生动的¦adv::graphically:: 生动地；活灵活现地；用图表表示；轮廓分明地¦n::graph:: 图表；曲线图¦n::graphics:: [测] 制图学；制图法；图表算法¦n::graphology:: 笔迹学；笔迹相法；图表法¦vt::graph:: 用曲线图表示		 graph(写； 图) + ic(…的) → 文字的， 图表的			
territory	'tɛrətɔri	'terɪt(ə)rɪ	n::领土，领域；范围；地域；版图::land that is owned or controlled by a particular country, ruler, or military force	northern territory::北领地，北部领地；北部地方¦territory development department::拓展署¦sales territory::销售地区¦yukon territory::育空地区；育空领地（加拿大北部的一个行政区）¦indian territory::印第安准州；印第安人保留区¦foul territory::界外地区；界外¦trust territory::联合国托管地，托管领土¦capital territory::首都圈；首都辖区¦northwest territory::西北地区（美国的）	Hong Kong is a Chinese territory.::香港是中国的领土。	n::领土，领域；范围；地域；[地理]版图::domain, province, world, extent, boundary, region, kingdom	adj::territorial:: 领土的；区域的；土地的；地方的¦adv::territorially:: 在领土方面¦n::territorial:: 地方自卫队士兵¦n::territoriality:: 领土性质或状态；领土权¦n::territorialization:: 按地区分配；领土化¦vt::territorialise:: （主英）使成为领土（等于territorialize）¦vt::territorialize:: 按地区分配；使成为领土		 terr(地) + it + ory(表地点) → 区域； 领土			
advertising	'ædvɚ'taɪzɪŋ	'ædvətaɪzɪŋ	n::广告；广告业；登广告::the activity or business of advertising things on television, in newspapers etc¦adj::广告的；广告业的::¦v::公告；为…做广告（advertise的ing形式）::	advertising agency::广告公司；广告商¦advertising industry::广告业¦advertising campaign::广告活动¦outdoor advertising::户外广告¦advertising media::广告媒体；广告宣传工具¦television advertising::电视广告¦advertising effectiveness::广告效果¦newspaper advertising::报纸广告，新闻广告¦advertising department::广告部¦display advertising::展示广告¦recruitment advertising::招聘广告¦national advertising::全国性广告¦advertising age::广告时代¦classified advertising::n. 分类广告；分类广告业务¦corporate advertising::企业广告¦competitive advertising::竞争性广告¦advertising paper::广告纸，招贴纸¦advertising standards authority::（英国）广告标准局（略作 ASA）¦advertising copy::广告文案¦advertising board::广告牌	advertising aimed at 18–25 year olds::针对18到25岁人群的广告¦a career in advertising::广告业生涯	n::[经]广告；广告业；登广告::bill, publicity	adj::advertised:: 广告的¦adj::advertizing:: 广告的；广告业务的¦n::advertisement:: 广告，宣传¦n::advert:: 广告¦n::advertiser:: 广告客户；刊登广告的人¦n::advertorial:: 社论式广告（指常作为杂志中心插页的正式广告文字）¦n::advertizer:: 广告客户；广告者¦n::advertizing:: 广告，广告活动；广告业¦v::advertizing:: 登广告（advertize的ing形式）¦vi::advertise:: 做广告，登广告；作宣传¦vi::advert:: 注意；谈到¦vi::advertised:: 登广告（advertise的过去式和过去分词）¦vi::advertize:: 做广告¦vt::advertise:: 通知；为…做广告；使突出¦vt::advertize:: 做广告，登广告；通知		 advertis(e)(做广告) + ing → 做广告			
guideline	'ɡaɪdlaɪn	'gaɪdlaɪn	n::指导方针::rules or instructions about the best way to do something	design guideline::设计方针；设计准则	This chapter gives you some guidelines to help you in your work.::本章将介绍一些指导性原则，为你的工作提供帮助。		adj::guided:: 有指导的；有向导的¦n::guidance:: 指导，引导；领导¦v::guided:: 指导（guide的过去分词）		 guide(指导， 支配) + line(线路， 航线) → 指导方针			
irrelevant	ɪ'rɛləvənt	ɪ'relɪv(ə)nt	adj::不相干的；不切题的::not useful or not relating to a particular situation, and therefore not important		We’re focussing too much on irrelevant details.::我们过于关注不相干的细节。¦Students viewed Latin as boring and irrelevant.::学生认为拉丁语无聊且无关紧要。	adj::不相干的；不切题的::inconnected, unrelated	adv::irrelevantly:: 不相干地，不切题地；不合适地¦n::irrelevance:: 离题；枝节问题；不相关的事物¦n::irrelevancy:: 离题；无关之事物；不合时宜		 ir(不， 无) + relevant(有关的) → 无关的			
difficult	'dɪfɪkəlt	'dɪfɪk(ə)lt	adj::困难的；不随和的；执拗的::hard to do, understand, or deal with	difficult problem::难题；难问题¦difficult point::难点¦difficult thing::困难的事；难事¦difficult of access::(某地)难进入；(某人)难接近¦difficult choice::艰难的选择¦difficult ground::问题地区；特殊土地区；非凡土地区	a difficult question::难解的问题¦an immensely difficult task::极为艰巨的任务¦Was the exam very difficult?::这次考试很难吗？¦It’s difficult to see how more savings can be made.::想要进一步节约看来是很难了。¦He’s finding it difficult to get a job.::他发现找工作很难。	adj::困难的；不随和的；执拗的::hard, tough	n::difficulty:: 困难，困境					
remission	rɪ'mɪʃən	rɪ'mɪʃ(ə)n	n::缓解；宽恕；豁免::a period when a serious illness improves for a time		The cancer has gone into remission .::癌症已经开始好转。	n::[临床]缓解；宽恕；豁免::forgiveness, exemption	adj::remiss:: 怠慢的；迟缓的；不小心的¦n::remit:: 移交的事物¦vi::remit:: 汇款；缓和¦vt::remit:: 宽恕；免除；减轻；传送；使恢复原状		 re(重新) + miss(放) + ion → 放掉 → 宽恕			
inhabitant	ɪn'hæbɪtənt	ɪn'hæbɪt(ə)nt	n::居民；居住者::one of the people who live in a particular place		a city of six million inhabitants::有600万居民的城市	n::居民；居住者::liver, resident, dweller, habitant	adj::inhabited:: 有人居住的¦adj::inhabitable:: 适于居住的；可居住的，可栖居的¦n::inhabitancy:: 居住，住所；有人居住的状态¦n::inhabitation:: 居住；栖息¦v::inhabited:: 占据（inhabit的过去分词）；居住于¦vi::inhabit:: （古）居住；栖息¦vt::inhabit:: 栖息；居住于；占据		 in(不， 没有) + habit(习惯) + ant(表人) → 居民并不是都有一样的习惯 → 居民			
consortium	kənˈsɔrʃiəm	kən'sɔːtɪəm	n::财团；联合；合伙::a group of companies or organizations who are working together to do something		a consortium of oil companies::石油公司联合企业¦The aircraft will be built by a European consortium.::这种飞机将由欧洲的一个财团建造。	n::财团；[生物]联合；合伙::alliance, partnership, combined with, combination, unity, union, association			 consort(陪伴； 结交) + ium(表场所) → 相互结交组成社团 → 财团			
tycoon	taɪ'kun	taɪ'kuːn	n::企业界大亨，巨头；巨富::someone who is successful in business or industry and has a lot of money and power		...a self-made Irish-American property tycoon.::…一个靠自己奋斗成功的爱尔兰裔美国房地产大亨。	n::企业界大亨，巨头；巨富::magnate, baron			 “太酷” → 有钱的大亨当然很酷 → 大亨			
XD			abbr::无红利（ex-dividend）::									
menswear	'mɛnzwɛr	'menzweə	n::男装；男服::clothing for men – used especially in shops¦adj::用男服料缝制的::		the menswear department::男装部	n::男装；男服::men's wear			 mens(看作men's， 男人的) + wear(穿) → 男人的穿着 → 男装			
publish	'pʌblɪʃ	'pʌblɪʃ	v::出版；发表；公布::to arrange for a book, magazine etc to be written, printed, and sold		The first edition was published in 1765.::第一版于1765年出版。¦They are publishing the dictionary on CD-ROM.::那部词典他们将以光盘版的形式推出。	vt::出版；发表；公布::deliver, post¦vi::出版；发行；刊印::print, bring out	adj::publishing:: 出版的；出版业的¦adj::publishable:: 可出版的；可发表的¦n::publication:: 出版；出版物；发表¦n::publisher:: 出版者，出版商；发行人¦n::publishing:: 出版；出版业¦v::publishing:: 出版；发行（publish的现在分词形式）；发表¦vt::publicize:: 宣传；公布¦vt::publicise:: 宣传，宣扬；公布，颂					
license	'laɪsns	'laɪsns	n::执照，许可证；特许::¦v::许可；特许；发许可证给::to give official permission for someone to do or produce something, or for an activity to take place	business license::营业执照；运业执照¦license plate::牌照¦driver's license::驾驶执照¦driving license::驾照¦export license::出口许可证¦import license::进口许可证¦license agreement::[经]许可证协议¦license number::牌照号码；登记号码¦compulsory license::强制许可¦license system::许可制度；签证制¦license key::许可密钥；许可证号¦marriage license::结婚证¦license contract::许可证合同；特许合同¦license fee::许可证费用，执照费¦license plate number::车牌号¦work license::上岗证¦full license::正式执照¦license tax::牌照税	No special license will be regranted to anyone from now on.::特殊许可证今后不得向任何人再行发放。	n::执照，[专利]许可证；特许::permit, patent¦vt::[专利]许可；特许；发许可证给::permit, charter	adj::licensed:: 得到许可的（等于licenced）¦adj::licenced:: 得到许可的；领有执照的¦n::licence:: 许可证，执照；特许¦n::licensee:: 持牌人；执照持有者；获许可的人；领到执照的人¦n::licenser:: 认可者；发许可证者¦v::licensed:: 许可；批准（license的过去分词）¦v::licenced:: 许可（licence的过去式和过去分词）¦vt::licence:: 特许，许可；发给执照					
antidumping	'æntɪ'dʌmpɪŋ	,æntɪ'dʌmpɪŋ	adj::反倾销政策的::	antidumping duty::反倾销税	Europe itself pays a stiff price for using this trick, in antidumping duties ultimately paid by consumers that are higher than they otherwise would be.::欧盟这样玩技巧，自己也付出了代价，因为额外高出来的反倾销关税部分最终还是由消费者承担的。¦Beijing could offer additional market opening of its own in exchange for a change of Brussels antidumping policy.::北京也可以向欧洲提供更多的自身市场的开放，以使布鲁塞尔改变反倾销的政策。							
offspring	'ɔfsprɪŋ	'ɒfsprɪŋ	n::后代，子孙；产物::someone’s child or children – often used humorously		a young mother trying to control her offspring::一个想管住自己孩子的年轻妈妈	n::[生物]后代，子孙；产物::child, creation, fruit, seed						
